name,time,cpus,ipc,ghz,bandwidth,cycles,llc-misses,l1-misses,instr.,task-clock,vectorsize,threads,filename,mcalefactor,machine,mompiler,l1-hits,br. misses
q3 hyper     ,602.931,1.0,0.82,3.487,0.0,27.482,0.051,0.346,22.547,7.882,1,1,1_1.csv,10,manchego,clang,9.647,0.259
q3 vectorwise,2430.592,1.0,2.777,3.527,0.0,112.09,0.085,0.385,311.251,31.776,1,1,1_1.csv,10,manchego,clang,110.24,0.278
q5 hyper     ,527.561,1.0,0.998,3.5,0.0,24.109,0.034,0.36,24.056,6.888,1,1,1_1.csv,10,manchego,clang,7.741,0.185
q5 vectorwise,1744.682,1.0,2.999,3.564,0.0,81.191,0.038,0.363,243.524,22.779,1,1,1_1.csv,10,manchego,clang,82.066,0.184
q6 hyper     ,89.481,1.0,0.808,3.585,0.0,5.347,0.014,0.051,4.322,1.492,1,1,1_1.csv,10,manchego,clang,1.253,0.0
q6 vectorwise,1386.54,1.0,3.244,3.59,0.0,82.967,0.012,0.056,269.135,23.113,1,1,1_1.csv,10,manchego,clang,101.981,0.334
q9 hyper     ,1702.896,1.0,0.66,3.446,0.0,68.969,0.403,1.534,45.512,20.013,1,1,1_1.csv,10,manchego,clang,14.01,0.261
q9 vectorwise,4700.151,1.0,1.921,3.496,0.0,193.084,0.384,1.54,370.866,55.236,1,1,1_1.csv,10,manchego,clang,121.991,0.261
q18 hyper     ,1075.854,1.0,1.829,3.23,0.0,25.46,0.089,0.284,46.564,7.883,1,1,1_1.csv,10,manchego,clang,17.564,0.136
q18 vectorwise,43560.732,1.0,4.646,3.57,0.0,1139.518,0.119,0.31,5293.645,319.174,1,1,1_1.csv,10,manchego,clang,2084.585,0.579
q1 hyper     ,437.576,1.0,1.32,2.995,0.0,218.296,,0.269,288.151,72.885,1,1,1_1.csv,1,burrata,clang,103.722,0.015
q1 vectorwise,652.18,1.0,2.602,2.994,0.0,325.256,,0.274,846.175,108.626,1,1,1_1.csv,1,burrata,clang,331.422,0.015
q3 hyper     ,194.349,0.999,1.234,2.953,0.0,74.976,,0.318,92.523,25.386,1,1,1_1.csv,1,burrata,clang,28.267,0.296
q3 vectorwise,321.874,0.999,2.169,2.941,0.0,123.676,,0.419,268.273,42.045,1,1,1_1.csv,1,burrata,clang,108.772,0.276
q5 hyper     ,261.314,0.999,1.351,2.976,0.0,101.451,,0.337,137.047,34.087,1,1,1_1.csv,1,burrata,clang,36.465,0.098
q5 vectorwise,247.902,0.999,2.157,2.973,0.0,96.147,,0.344,207.405,32.338,1,1,1_1.csv,1,burrata,clang,72.932,0.205
q6 hyper     ,17.59,0.999,1.521,2.991,0.0,8.763,,0.045,13.328,2.929,1,1,1_1.csv,1,burrata,clang,3.273,0.022
q6 vectorwise,199.357,0.999,2.004,2.994,0.0,99.405,,0.11,199.207,33.198,1,1,1_1.csv,1,burrata,clang,74.543,0.339
q9 hyper     ,723.111,0.999,1.112,2.964,0.0,251.699,,1.526,279.905,84.903,1,1,1_1.csv,1,burrata,clang,77.92,0.34
q9 vectorwise,654.988,0.999,1.423,2.936,0.0,225.778,,1.501,321.272,76.906,1,1,1_1.csv,1,burrata,clang,117.888,0.42
q18 hyper     ,535.953,0.999,1.528,2.93,0.0,114.97,,0.386,175.718,39.235,1,1,1_1.csv,1,burrata,clang,55.236,0.16
q18 vectorwise,7592.513,1.0,3.673,2.988,0.0,1661.278,,0.709,6101.141,555.91,1,1,1_1.csv,1,burrata,clang,2999.331,0.585
q1 hyper     ,4373.383,0.999,1.32,2.995,0.0,218.267,,0.258,288.089,72.867,1,1,1_1.csv,10,burrata,clang,103.689,0.015
q1 vectorwise,6497.8,1.0,2.61,2.994,0.0,324.182,,0.269,846.176,108.268,1,1,1_1.csv,10,burrata,clang,331.418,0.015
q3 hyper     ,2347.962,0.999,1.012,2.969,0.0,91.103,,0.321,92.195,30.68,1,1,1_1.csv,10,burrata,clang,28.218,0.291
q3 vectorwise,3831.545,0.999,1.85,2.956,0.0,147.984,,0.443,273.733,50.064,1,1,1_1.csv,10,burrata,clang,111.84,0.288
q5 hyper     ,2967.424,0.999,1.185,2.979,0.0,115.354,,0.336,136.689,38.723,1,1,1_1.csv,10,burrata,clang,36.193,0.086
q5 vectorwise,2976.084,0.999,1.794,2.98,0.0,115.722,,0.359,207.577,38.836,1,1,1_1.csv,10,burrata,clang,73.438,0.211
q6 hyper     ,173.936,0.999,1.511,2.992,0.0,8.67,,0.037,13.101,2.898,1,1,1_1.csv,10,burrata,clang,3.153,0.019
q6 vectorwise,2000.612,0.999,1.995,2.995,0.0,99.836,,0.111,199.22,33.333,1,1,1_1.csv,10,burrata,clang,74.641,0.34
q9 hyper     ,10169.406,0.999,0.789,2.97,0.0,354.761,,1.549,280.083,119.448,1,1,1_1.csv,10,burrata,clang,77.066,0.278
q9 vectorwise,9905.597,0.999,0.936,2.946,0.0,342.791,,1.52,320.798,116.346,1,1,1_1.csv,10,burrata,clang,116.622,0.388
q18 hyper     ,5839.122,0.999,1.394,2.94,0.0,125.717,,0.39,175.208,42.763,1,1,1_1.csv,10,burrata,clang,54.429,0.145
q18 vectorwise,77319.138,1.0,3.609,2.988,0.0,1692.118,,1.055,6107.159,566.334,1,1,1_1.csv,10,burrata,clang,3001.007,0.592
q1 hyper     ,30.535,1.0,3.96,3.584,0.0,18.236,0.001,0.076,72.209,5.088,1,1,1_1.csv,1,manchego,gcc,37.565,0.015
q1 vectorwise,381.799,1.0,4.314,3.588,0.0,228.245,0.005,0.279,984.677,63.619,1,1,1_1.csv,1,manchego,gcc,358.907,0.015
q3 hyper     ,43.592,1.0,1.166,3.42,0.0,19.485,0.009,0.29,22.726,5.698,1,1,1_1.csv,1,manchego,gcc,9.72,0.266
q3 vectorwise,189.997,1.0,3.524,3.502,0.0,86.972,0.011,0.306,306.503,24.832,1,1,1_1.csv,1,manchego,gcc,108.385,0.272
q5 hyper     ,38.4,1.0,1.404,3.456,0.0,17.323,0.006,0.315,24.326,5.012,1,1,1_1.csv,1,manchego,gcc,7.84,0.197
q5 vectorwise,143.969,1.0,3.64,3.556,0.0,66.832,0.011,0.306,243.281,18.792,1,1,1_1.csv,1,manchego,gcc,82.002,0.182
q6 hyper     ,8.974,1.0,0.82,3.586,0.0,5.363,0.014,0.051,4.397,1.495,1,1,1_1.csv,1,manchego,gcc,1.279,0.001
q6 vectorwise,138.744,1.0,3.243,3.589,0.0,82.983,0.012,0.056,269.108,23.119,1,1,1_1.csv,1,manchego,gcc,101.979,0.335
q9 hyper     ,121.637,1.0,0.946,3.378,0.0,48.271,0.083,1.317,45.685,14.292,1,1,1_1.csv,1,manchego,gcc,14.082,0.309
q9 vectorwise,341.802,1.0,2.674,3.462,0.0,139.015,0.111,1.252,371.684,40.157,1,1,1_1.csv,1,manchego,gcc,122.177,0.31
q18 hyper     ,94.034,1.0,2.189,3.131,0.0,21.562,0.002,0.243,47.195,6.888,1,1,1_1.csv,1,manchego,gcc,17.808,0.15
q18 vectorwise,4479.309,1.0,4.513,3.572,0.0,1171.761,0.006,0.185,5288.473,328.081,1,1,1_1.csv,1,manchego,gcc,2082.547,0.592
q1 hyper     ,294.213,1.0,4.101,3.585,0.0,17.585,0.001,0.067,72.119,4.905,1,1,1_1.csv,10,manchego,gcc,37.541,0.015
q1 vectorwise,3809.069,1.0,4.32,3.59,0.0,227.947,0.006,0.278,984.685,63.496,1,1,1_1.csv,10,manchego,gcc,358.91,0.015
q3 hyper     ,595.514,1.0,0.831,3.483,0.0,27.117,0.047,0.347,22.547,7.785,1,1,1_1.csv,10,manchego,gcc,9.647,0.259
q3 vectorwise,2396.395,1.0,2.819,3.524,0.0,110.4,0.08,0.384,311.251,31.329,1,1,1_1.csv,10,manchego,gcc,110.24,0.278
q5 hyper     ,530.683,1.0,0.992,3.499,0.0,24.242,0.033,0.36,24.056,6.929,1,1,1_1.csv,10,manchego,gcc,7.741,0.185
q5 vectorwise,1751.229,1.0,2.989,3.564,0.0,81.48,0.036,0.363,243.524,22.865,1,1,1_1.csv,10,manchego,gcc,82.066,0.184
q6 hyper     ,87.833,1.0,0.823,3.588,0.0,5.253,0.014,0.044,4.322,1.464,1,1,1_1.csv,10,manchego,gcc,1.253,0.0
q6 vectorwise,1385.297,1.0,3.247,3.59,0.0,82.899,0.012,0.056,269.135,23.093,1,1,1_1.csv,10,manchego,gcc,101.981,0.334
q9 hyper     ,1689.819,1.0,0.665,3.447,0.0,68.457,0.398,1.535,45.512,19.859,1,1,1_1.csv,10,manchego,gcc,14.01,0.261
q9 vectorwise,4696.761,1.0,1.922,3.496,0.0,192.967,0.38,1.531,370.866,55.196,1,1,1_1.csv,10,manchego,gcc,121.991,0.261
q18 hyper     ,1073.226,1.0,1.832,3.232,0.0,25.414,0.089,0.284,46.564,7.863,1,1,1_1.csv,10,manchego,gcc,17.564,0.135
q18 vectorwise,48584.174,1.0,4.163,3.572,0.0,1271.683,0.119,0.309,5293.645,355.98,1,1,1_1.csv,10,manchego,gcc,2084.585,0.573
q1 hyper     ,83.521,1.0,2.256,2.392,0.0,33.282,0.599,0.329,75.097,13.915,1,1,1_1.csv,1,pi,clang,37.714,0.015
q1 vectorwise,849.597,1.0,2.435,2.398,0.0,339.398,0.598,1.214,826.458,141.553,1,1,1_1.csv,1,pi,clang,333.534,0.015
q3 hyper     ,110.377,1.0,0.562,2.362,0.0,34.077,0.261,0.327,19.167,14.425,1,1,1_1.csv,1,pi,clang,12.537,0.328
q3 vectorwise,447.963,1.0,1.879,2.38,0.0,139.324,0.288,0.42,261.764,58.542,1,1,1_1.csv,1,pi,clang,113.686,0.277
q5 hyper     ,73.695,1.0,0.82,2.361,0.0,22.706,0.172,0.331,18.629,9.618,1,1,1_1.csv,1,pi,clang,8.893,0.11
q5 vectorwise,320.481,1.0,2.015,2.389,0.0,99.891,0.152,0.345,201.263,41.818,1,1,1_1.csv,1,pi,clang,77.373,0.198
q6 hyper     ,38.901,1.0,0.628,2.395,0.0,15.52,0.367,0.064,9.751,6.482,1,1,1_1.csv,1,pi,clang,3.551,0.702
q6 vectorwise,289.626,0.999,1.704,2.397,0.0,115.539,0.309,0.112,196.915,48.199,1,1,1_1.csv,1,pi,clang,78.32,0.327
q9 hyper     ,259.924,1.0,0.511,2.345,0.0,71.604,0.89,1.516,36.555,30.535,1,1,1_1.csv,1,pi,clang,19.407,0.352
q9 vectorwise,850.674,0.999,1.323,2.371,0.0,236.841,0.819,1.503,313.328,99.881,1,1,1_1.csv,1,pi,clang,122.855,0.41
q18 hyper     ,249.238,1.0,1.11,2.302,0.0,42.02,0.441,0.389,46.634,18.254,1,1,1_1.csv,1,pi,clang,23.215,0.158
q18 vectorwise,11949.951,1.0,2.897,2.393,0.0,2094.444,0.736,0.735,6068.414,875.136,1,1,1_1.csv,1,pi,clang,3004.071,0.573
q1 hyper     ,848.792,1.0,2.218,2.392,0.0,33.839,0.595,0.322,75.062,14.147,1,1,1_1.csv,10,pi,clang,37.699,0.015
q1 vectorwise,9663.59,1.0,2.14,2.398,0.0,386.223,0.597,1.065,826.458,161.07,1,1,1_1.csv,10,pi,clang,333.438,0.015
q3 hyper     ,1768.177,1.0,0.346,2.376,0.0,54.907,0.449,0.338,18.976,23.114,1,1,1_1.csv,10,pi,clang,12.414,0.323
q3 vectorwise,5934.944,1.0,1.444,2.384,0.0,184.992,0.442,0.441,267.219,77.583,1,1,1_1.csv,10,pi,clang,116.155,0.295
q5 hyper     ,1600.439,1.0,0.37,2.381,0.0,49.753,0.385,0.335,18.39,20.894,1,1,1_1.csv,10,pi,clang,8.658,0.096
q5 vectorwise,5105.665,1.0,1.263,2.392,0.0,159.444,0.37,0.364,201.437,66.656,1,1,1_1.csv,10,pi,clang,77.229,0.206
q6 hyper     ,387.861,1.0,0.629,2.395,0.0,15.484,0.366,0.063,9.74,6.465,1,1,1_1.csv,10,pi,clang,3.544,0.701
q6 vectorwise,3183.962,1.0,1.547,2.398,0.0,127.266,0.304,0.111,196.924,53.072,1,1,1_1.csv,10,pi,clang,77.628,0.327
q9 hyper     ,3727.387,1.0,0.354,2.351,0.0,102.962,1.657,1.54,36.429,43.802,1,1,1_1.csv,10,pi,clang,18.48,0.279
q9 vectorwise,14610.598,1.0,0.766,2.38,0.0,408.671,1.473,1.504,312.841,171.695,1,1,1_1.csv,10,pi,clang,120.665,0.336
q18 hyper     ,2562.734,1.0,1.061,2.305,0.0,43.276,0.493,0.381,45.929,18.776,1,1,1_1.csv,10,pi,clang,22.246,0.143
q18 vectorwise,121350.503,1.0,2.855,2.393,0.0,2128.014,0.804,0.751,6074.423,889.112,1,1,1_1.csv,10,pi,clang,3007.068,0.577
q1 hyper     ,42.765,2.0,2.209,2.387,0.0,34.013,0.598,0.335,75.13,14.251,1,2,1_2.csv,1,pi,gcc,37.727,0.015
q1 vectorwise,421.639,1.996,2.465,2.395,0.0,335.784,0.6,1.232,827.691,140.225,1,2,1_2.csv,1,pi,gcc,333.713,0.015
q3 hyper     ,56.68,1.996,0.555,2.34,0.0,34.603,0.254,0.327,19.204,14.79,1,2,1_2.csv,1,pi,gcc,12.588,0.332
q3 vectorwise,221.314,1.995,1.875,2.369,0.0,136.758,0.281,0.414,256.393,57.718,1,2,1_2.csv,1,pi,gcc,110.683,0.279
q5 hyper     ,38.352,1.997,0.8,2.336,0.0,23.356,0.167,0.332,18.678,9.997,1,2,1_2.csv,1,pi,gcc,8.925,0.111
q5 vectorwise,163.929,1.997,1.995,2.381,0.0,101.71,0.152,0.355,202.959,42.725,1,2,1_2.csv,1,pi,gcc,77.76,0.198
q6 hyper     ,20.149,1.997,0.609,2.389,0.0,16.02,0.367,0.064,9.756,6.705,1,2,1_2.csv,1,pi,gcc,3.548,0.702
q6 vectorwise,143.75,1.997,1.721,2.395,0.0,114.597,0.309,0.112,197.252,47.842,1,2,1_2.csv,1,pi,gcc,78.366,0.327
q9 hyper     ,145.679,1.994,0.462,2.322,0.0,79.254,0.897,1.517,36.645,34.132,1,2,1_2.csv,1,pi,gcc,19.447,0.353
q9 vectorwise,437.06,1.999,1.306,2.36,0.0,242.329,0.817,1.503,316.442,102.675,1,2,1_2.csv,1,pi,gcc,123.304,0.411
q18 hyper     ,149.885,1.996,0.94,2.268,0.0,49.702,0.449,0.387,46.732,21.917,1,2,1_2.csv,1,pi,gcc,23.381,0.163
q18 vectorwise,6031.722,1.998,2.884,2.391,0.0,2110.113,0.806,0.734,6085.636,882.571,1,2,1_2.csv,1,pi,gcc,3006.099,0.613
q1 hyper     ,428.717,1.996,2.201,2.39,0.0,34.104,0.601,0.313,75.069,14.268,1,2,1_2.csv,10,pi,gcc,37.702,0.015
q1 vectorwise,4196.212,1.999,2.465,2.397,0.0,335.335,0.601,1.269,826.512,139.869,1,2,1_2.csv,10,pi,gcc,333.499,0.015
q3 hyper     ,926.573,1.997,0.332,2.365,0.0,57.199,0.44,0.338,18.995,24.191,1,2,1_2.csv,10,pi,gcc,12.426,0.324
q3 vectorwise,2863.982,1.999,1.499,2.38,0.0,178.081,0.437,0.448,266.881,74.837,1,2,1_2.csv,10,pi,gcc,116.617,0.287
q5 hyper     ,834.374,1.998,0.357,2.371,0.0,51.601,0.379,0.335,18.404,21.763,1,2,1_2.csv,10,pi,gcc,8.668,0.096
q5 vectorwise,2386.292,2.0,1.354,2.389,0.0,148.849,0.361,0.371,201.61,62.302,1,2,1_2.csv,10,pi,gcc,77.849,0.206
q6 hyper     ,200.311,1.999,0.61,2.393,0.0,15.976,0.367,0.063,9.743,6.677,1,2,1_2.csv,10,pi,gcc,3.54,0.701
q6 vectorwise,1439.96,1.999,1.711,2.398,0.0,115.077,0.31,0.112,196.948,47.996,1,2,1_2.csv,10,pi,gcc,78.643,0.328
q9 hyper     ,2106.279,1.995,0.315,2.341,0.0,115.627,1.633,1.543,36.45,49.396,1,2,1_2.csv,10,pi,gcc,18.469,0.281
q9 vectorwise,7183.596,1.995,0.784,2.372,0.0,399.538,1.454,1.539,313.357,168.455,1,2,1_2.csv,10,pi,gcc,121.828,0.338
q18 hyper     ,1631.583,1.976,0.853,2.283,0.0,53.945,0.514,0.383,45.99,23.625,1,2,1_2.csv,10,pi,gcc,22.564,0.151
q18 vectorwise,60632.363,1.999,2.863,2.392,0.0,2124.796,0.817,0.908,6082.302,888.122,1,2,1_2.csv,10,pi,gcc,3007.837,0.58
q1 hyper     ,42.765,2.0,2.209,2.387,0.0,34.013,0.598,0.335,75.13,14.251,1,2,1_2.csv,1,pi,clang,37.727,0.015
q1 vectorwise,421.639,1.996,2.465,2.395,0.0,335.784,0.6,1.232,827.691,140.225,1,2,1_2.csv,1,pi,clang,333.713,0.015
q3 hyper     ,56.68,1.996,0.555,2.34,0.0,34.603,0.254,0.327,19.204,14.79,1,2,1_2.csv,1,pi,clang,12.588,0.332
q3 vectorwise,221.314,1.995,1.875,2.369,0.0,136.758,0.281,0.414,256.393,57.718,1,2,1_2.csv,1,pi,clang,110.683,0.279
q5 hyper     ,38.352,1.997,0.8,2.336,0.0,23.356,0.167,0.332,18.678,9.997,1,2,1_2.csv,1,pi,clang,8.925,0.111
q5 vectorwise,163.929,1.997,1.995,2.381,0.0,101.71,0.152,0.355,202.959,42.725,1,2,1_2.csv,1,pi,clang,77.76,0.198
q6 hyper     ,20.149,1.997,0.609,2.389,0.0,16.02,0.367,0.064,9.756,6.705,1,2,1_2.csv,1,pi,clang,3.548,0.702
q6 vectorwise,143.75,1.997,1.721,2.395,0.0,114.597,0.309,0.112,197.252,47.842,1,2,1_2.csv,1,pi,clang,78.366,0.327
q9 hyper     ,145.679,1.994,0.462,2.322,0.0,79.254,0.897,1.517,36.645,34.132,1,2,1_2.csv,1,pi,clang,19.447,0.353
q9 vectorwise,437.06,1.999,1.306,2.36,0.0,242.329,0.817,1.503,316.442,102.675,1,2,1_2.csv,1,pi,clang,123.304,0.411
q18 hyper     ,149.885,1.996,0.94,2.268,0.0,49.702,0.449,0.387,46.732,21.917,1,2,1_2.csv,1,pi,clang,23.381,0.163
q18 vectorwise,6031.722,1.998,2.884,2.391,0.0,2110.113,0.806,0.734,6085.636,882.571,1,2,1_2.csv,1,pi,clang,3006.099,0.613
q1 hyper     ,427.0,1.997,2.207,2.392,0.0,34.01,0.599,0.318,75.072,14.218,1,2,1_2.csv,10,pi,clang,37.703,0.015
q1 vectorwise,4247.464,2.0,2.436,2.397,0.0,339.332,0.6,1.214,826.491,141.582,1,2,1_2.csv,10,pi,clang,333.498,0.015
q3 hyper     ,929.218,1.996,0.332,2.363,0.0,57.308,0.44,0.34,19.001,24.251,1,2,1_2.csv,10,pi,clang,12.466,0.325
q3 vectorwise,2865.019,1.999,1.499,2.378,0.0,178.015,0.436,0.446,266.886,74.866,1,2,1_2.csv,10,pi,clang,116.73,0.287
q5 hyper     ,837.371,1.998,0.356,2.37,0.0,51.757,0.379,0.335,18.403,21.842,1,2,1_2.csv,10,pi,clang,8.665,0.096
q5 vectorwise,2405.104,1.998,1.346,2.387,0.0,149.752,0.362,0.361,201.591,62.731,1,2,1_2.csv,10,pi,clang,77.838,0.206
q6 hyper     ,200.853,1.996,0.61,2.389,0.0,15.973,0.367,0.063,9.746,6.685,1,2,1_2.csv,10,pi,clang,3.54,0.701
q6 vectorwise,1434.154,1.998,1.721,2.396,0.0,114.452,0.309,0.112,196.938,47.764,1,2,1_2.csv,10,pi,clang,78.357,0.327
q9 hyper     ,2110.498,1.995,0.315,2.339,0.0,115.777,1.641,1.538,36.448,49.488,1,2,1_2.csv,10,pi,clang,18.48,0.281
q9 vectorwise,7198.875,1.998,0.782,2.372,0.0,400.853,1.447,1.536,313.475,169.023,1,2,1_2.csv,10,pi,clang,121.899,0.338
q18 hyper     ,1636.217,1.971,0.853,2.282,0.0,53.939,0.516,0.384,45.988,23.636,1,2,1_2.csv,10,pi,clang,22.568,0.151
q18 vectorwise,60567.718,1.999,2.865,2.392,0.0,2122.349,0.816,0.941,6079.853,887.084,1,2,1_2.csv,10,pi,clang,3007.562,0.58
q1 hyper     ,28.629,3.986,1.669,2.372,0.0,45.09,0.615,0.33,75.242,19.013,1,4,1_4.csv,1,pi,gcc,37.776,0.015
q1 vectorwise,212.2,3.996,2.46,2.389,0.0,337.514,0.605,1.253,830.363,141.306,1,4,1_4.csv,1,pi,gcc,334.133,0.015
q3 hyper     ,34.156,3.993,0.482,2.261,0.0,40.289,0.264,0.33,19.417,17.823,1,4,1_4.csv,1,pi,gcc,12.635,0.329
q3 vectorwise,113.024,3.993,1.773,2.347,0.0,138.405,0.291,0.42,245.379,58.981,1,4,1_4.csv,1,pi,gcc,104.496,0.278
q5 hyper     ,22.608,3.997,0.695,2.295,0.0,27.076,0.173,0.335,18.812,11.796,1,4,1_4.csv,1,pi,gcc,8.984,0.111
q5 vectorwise,84.684,3.997,1.974,2.366,0.0,104.524,0.158,0.351,206.378,44.176,1,4,1_4.csv,1,pi,gcc,78.16,0.198
q6 hyper     ,14.43,3.993,0.427,2.386,0.0,22.902,0.371,0.067,9.769,9.6,1,4,1_4.csv,1,pi,gcc,3.59,0.713
q6 vectorwise,72.049,3.998,1.728,2.387,0.0,114.574,0.309,0.114,198.005,47.999,1,4,1_4.csv,1,pi,gcc,78.63,0.327
q9 hyper     ,91.865,3.996,0.375,2.282,0.0,98.434,0.888,1.527,36.905,43.135,1,4,1_4.csv,1,pi,gcc,19.532,0.354
q9 vectorwise,234.259,3.989,1.257,2.343,0.0,257.304,0.823,1.596,323.344,109.802,1,4,1_4.csv,1,pi,gcc,124.431,0.412
q18 hyper     ,124.87,3.973,0.594,2.175,0.0,79.054,0.491,0.402,46.926,36.339,1,4,1_4.csv,1,pi,gcc,23.907,0.175
q18 vectorwise,3044.973,3.994,2.862,2.388,0.0,2127.419,0.862,0.764,6089.247,890.778,1,4,1_4.csv,1,pi,gcc,3002.079,0.573
q1 hyper     ,283.793,3.991,1.668,2.384,0.0,45.017,0.614,0.324,75.084,18.88,1,4,1_4.csv,10,pi,gcc,37.708,0.015
q1 vectorwise,2152.969,3.997,2.439,2.363,0.0,338.991,0.606,1.237,826.686,143.467,1,4,1_4.csv,10,pi,gcc,333.524,0.015
q3 hyper     ,529.379,3.985,0.295,2.34,0.0,64.54,0.439,0.342,19.021,27.581,1,4,1_4.csv,10,pi,gcc,12.434,0.323
q3 vectorwise,1487.339,3.99,1.457,2.355,0.0,182.719,0.438,0.497,266.161,77.58,1,4,1_4.csv,10,pi,gcc,116.076,0.287
q5 hyper     ,467.98,3.991,0.322,2.349,0.0,57.287,0.377,0.338,18.433,24.387,1,4,1_4.csv,10,pi,gcc,8.674,0.096
q5 vectorwise,1229.661,3.996,1.327,2.375,0.0,152.371,0.36,0.366,202.255,64.16,1,4,1_4.csv,10,pi,gcc,78.004,0.207
q6 hyper     ,148.191,3.996,0.414,2.384,0.0,23.528,0.372,0.066,9.747,9.871,1,4,1_4.csv,10,pi,gcc,3.577,0.713
q6 vectorwise,729.183,3.997,1.728,2.346,0.0,113.991,0.309,0.115,196.986,48.585,1,4,1_4.csv,10,pi,gcc,78.565,0.327
q9 hyper     ,1500.177,3.964,0.225,2.321,0.0,162.225,1.628,1.557,36.488,69.898,1,4,1_4.csv,10,pi,gcc,18.472,0.283
q9 vectorwise,3909.947,3.987,0.728,2.359,0.0,432.079,1.46,1.547,314.528,183.191,1,4,1_4.csv,10,pi,gcc,122.073,0.339
q18 hyper     ,1422.294,3.942,0.507,2.212,0.0,90.895,0.567,0.397,46.09,41.087,1,4,1_4.csv,10,pi,gcc,23.206,0.166
q18 vectorwise,35272.484,3.993,2.843,2.075,0.0,2141.609,0.93,0.954,6088.855,1032.119,1,4,1_4.csv,10,pi,gcc,3009.61,0.578
q1 hyper     ,28.629,3.986,1.669,2.372,0.0,45.09,0.615,0.33,75.242,19.013,1,4,1_4.csv,1,pi,clang,37.776,0.015
q1 vectorwise,212.2,3.996,2.46,2.389,0.0,337.514,0.605,1.253,830.363,141.306,1,4,1_4.csv,1,pi,clang,334.133,0.015
q3 hyper     ,34.156,3.993,0.482,2.261,0.0,40.289,0.264,0.33,19.417,17.823,1,4,1_4.csv,1,pi,clang,12.635,0.329
q3 vectorwise,113.024,3.993,1.773,2.347,0.0,138.405,0.291,0.42,245.379,58.981,1,4,1_4.csv,1,pi,clang,104.496,0.278
q5 hyper     ,22.608,3.997,0.695,2.295,0.0,27.076,0.173,0.335,18.812,11.796,1,4,1_4.csv,1,pi,clang,8.984,0.111
q5 vectorwise,84.684,3.997,1.974,2.366,0.0,104.524,0.158,0.351,206.378,44.176,1,4,1_4.csv,1,pi,clang,78.16,0.198
q6 hyper     ,14.43,3.993,0.427,2.386,0.0,22.902,0.371,0.067,9.769,9.6,1,4,1_4.csv,1,pi,clang,3.59,0.713
q6 vectorwise,72.049,3.998,1.728,2.387,0.0,114.574,0.309,0.114,198.005,47.999,1,4,1_4.csv,1,pi,clang,78.63,0.327
q9 hyper     ,91.865,3.996,0.375,2.282,0.0,98.434,0.888,1.527,36.905,43.135,1,4,1_4.csv,1,pi,clang,19.532,0.354
q9 vectorwise,234.259,3.989,1.257,2.343,0.0,257.304,0.823,1.596,323.344,109.802,1,4,1_4.csv,1,pi,clang,124.431,0.412
q18 hyper     ,124.87,3.973,0.594,2.175,0.0,79.054,0.491,0.402,46.926,36.339,1,4,1_4.csv,1,pi,clang,23.907,0.175
q18 vectorwise,3044.973,3.994,2.862,2.388,0.0,2127.419,0.862,0.764,6089.247,890.778,1,4,1_4.csv,1,pi,clang,3002.079,0.573
q1 hyper     ,282.996,3.994,1.671,2.385,0.0,44.94,0.614,0.323,75.078,18.84,1,4,1_4.csv,10,pi,clang,37.707,0.015
q1 vectorwise,2139.762,3.998,2.451,2.365,0.0,337.258,0.605,1.219,826.667,142.599,1,4,1_4.csv,10,pi,clang,333.517,0.015
q3 hyper     ,529.588,3.984,0.295,2.338,0.0,64.5,0.439,0.341,19.023,27.586,1,4,1_4.csv,10,pi,clang,12.45,0.322
q3 vectorwise,1477.855,3.99,1.463,2.358,0.0,181.773,0.437,0.455,266.01,77.099,1,4,1_4.csv,10,pi,clang,116.17,0.289
q5 hyper     ,465.784,3.989,0.323,2.35,0.0,57.01,0.373,0.338,18.431,24.262,1,4,1_4.csv,10,pi,clang,8.679,0.096
q5 vectorwise,1231.495,3.996,1.325,2.375,0.0,152.583,0.36,0.366,202.233,64.258,1,4,1_4.csv,10,pi,clang,77.951,0.206
q6 hyper     ,148.556,3.996,0.416,2.37,0.0,23.451,0.372,0.066,9.748,9.895,1,4,1_4.csv,10,pi,clang,3.577,0.713
q6 vectorwise,735.856,3.998,1.721,2.334,0.0,114.462,0.309,0.115,196.985,49.046,1,4,1_4.csv,10,pi,clang,78.61,0.327
q9 hyper     ,1489.457,3.969,0.226,2.321,0.0,161.26,1.623,1.557,36.487,69.476,1,4,1_4.csv,10,pi,clang,18.47,0.283
q9 vectorwise,3911.343,3.987,0.728,2.359,0.0,432.243,1.456,1.602,314.832,183.26,1,4,1_4.csv,10,pi,clang,122.099,0.34
q18 hyper     ,1423.118,3.946,0.507,2.211,0.0,90.975,0.567,0.397,46.093,41.151,1,4,1_4.csv,10,pi,clang,23.209,0.166
q18 vectorwise,35237.843,3.991,2.848,2.073,0.0,2136.686,0.933,0.872,6085.268,1030.611,1,4,1_4.csv,10,pi,clang,3008.996,0.578
q1 hyper     ,5.147,6.797,3.807,3.261,0.0,19.021,0.002,0.08,72.414,5.83,1,8,1_8.csv,1,manchego,clang,37.639,0.015
q1 vectorwise,58.124,7.72,3.737,3.526,0.0,263.659,0.007,0.318,985.359,74.775,1,8,1_8.csv,1,manchego,clang,359.058,0.016
